ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_total,company_type,rank,data_quality,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank
HDFCBANK.NS,HDFC Bank Limited,Financial Services,Banks - Regional,India,INR,11806754369810.95,17.110666,12.193406,0.89,2.0882688,4.167354,5.225,,0.13818,0.01704,0.26834,0.40539002,0.0,-0.018,0.075,0.08,,,,,3119260631040.0,5884845490176.0,14804266778624.0,1.69,0.2176,13.0,0.67,13.0,1781740800.0,0.481,1020.5,726.6500244140625,766.9000244140625,1041.0769,1.15385,39.0,,,0.00166,0.57913,False,False,,46032009.0,37696264.0,0.69602838355146,-0.041255155635447016,-0.17279684542179696,-0.22496207739862306,,-0.24850561056926757,0.18854568287735357,43.449157898878376,-0.033841349766008166,-0.17207105558073765,False,0.31749816197022,,50.53441879043184,19.43198804185351,35.22486798234759,83.79426920442022,6.463195691202872,67.36474694589877,,50.0,,standard,,0.75,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.016320374,52.4
ICICIBANK.NS,ICICI Bank Limited,Financial Services,Banks - Regional,India,INR,8953669944108.0,16.700094,13.7514105,0.53,2.463579,4.1175585,3.969,,0.16359,0.02085,0.24929,0.33293998,0.0,0.669,0.084,0.093,,,,,2649807126528.0,2202642677760.0,8629996486656.0,0.88,0.1471,11.0,0.99,11.0,1754956800.0,0.28,1488.5144734435703,1187.5999755859375,1249.0,1669.8,1.25,40.0,,,0.0301,0.5622,False,False,,18778315.0,18598325.0,0.6198842921841194,-0.07261660623878252,-0.11172745772964843,-0.08087425302788542,,-0.16090839405106416,0.17847593303639486,35.3940168941388,-0.02724493355421065,-0.0845098957470376,False,0.3015849898828495,,51.21696623096269,34.17040358744395,62.28639083981384,91.78791985623369,7.271095152603231,67.36474694589877,,50.0,,standard,,0.75,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.013664199,44.5
SBIN.NS,State Bank of India,Financial Services,Banks - Regional,India,INR,8678626767035.638,10.318261,9.074385,0.53,1.465945,2.3226507,3.435,,0.15477,0.011089999,0.22293,0.26754,0.0,0.038,-0.031,0.002,,,,,4018432114688.0,7773021536256.0,12833202896896.0,1.8,0.1744,17.35,1.39,17.35,1778803200.0,0.471,1212.8384373028666,765.3052827270537,940.2000122070312,1195.0,1.48718,38.0,,,0.57004,0.2898,False,False,,18106310.0,23620239.0,0.707673877112792,-0.1139577009316185,-0.19084693028206146,-2.9861824792920544e-06,,-0.22479368785683762,0.22213329362415107,20.744302163198284,-0.09735470188542072,-0.020335014697774323,False,0.08605380896540064,,47.0087799996755,29.058295964125563,33.25957307572164,78.67457977144332,7.450628366247755,67.36474694589877,,50.0,,standard,,0.75,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.018833982,59.2
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,India,INR,3888073088246.5957,20.159876,13.960714,0.94,2.1463516,5.251078,5.111,,0.11389,0.020480001,0.26049,0.35119998,0.0,-0.11,0.098,0.099,,,,,1020911091712.0,953935331328.0,3784455749632.0,0.13,0.025799999,0.5,0.06,0.5,1752796800.0,0.308,453.20001220703125,345.5,390.8999938964844,461.12222,1.72222,36.0,,,0.28763,0.46398997,False,False,,20294906.0,25401220.0,0.5759794494574908,0.019030207708075064,-0.08997787217983255,-0.06236507647072731,,-0.13746693873010518,0.20985872342418144,63.79127111290223,0.03840972702598133,-0.039508670136666924,True,1.0460186102202529,,47.800334838519376,39.31240657698057,32.938400413533266,86.30136816290869,11.220825852782765,34.33682373472949,,50.0,,standard,,0.75,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.012149019,39.4
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,India,INR,3845329382012.412,14.63204,9.737795,0.54,1.786834,5.160139,7.497,,0.13152,0.01474,0.35406,0.39193,0.0,-0.112,0.064,0.017,,,,,1093515673600.0,2805106212864.0,5587064586240.0,0.08,0.0117999995,1.0,1.03,1.0,1783555200.0,0.45,1418.300048828125,1042.5,1236.699951171875,1580.7,1.275,40.0,,,0.02833,0.69421,False,False,,7483496.0,7008720.0,0.6723162599818402,-0.09005961784473815,-0.08209017564606302,0.012360818506643279,,-0.12804067644663597,0.23354901610733747,33.41786143892844,-0.03201318417472365,0.0038421917637314618,False,0.19503789967838808,,50.8828510399376,44.48430493273543,27.414792959923673,77.35097151480852,11.490125673249551,33.81326352530541,,50.0,,standard,,0.75,2,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.01463588,47.8
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Credit Services,India,INR,5686247909272.0,29.97377,18.481718,,4.985494,12.967805,20.931,,0.17907,0.03768,0.43383998,0.60647,0.91655,0.268,0.214,0.22,313.407,7.201,7.198,,181471805440.0,3666413092864.0,9174895296512.0,0.59,0.1442,5.4,0.24,6.0,1782691200.0,0.407,1102.5,787.9000244140625,914.5,1061.8572,1.94286,35.0,,,0.56262,0.24492,False,False,,9480787.0,6800015.0,0.5832801159950565,0.006881365262868089,-0.05619486198571533,-0.09741414431296269,,-0.17052154195011338,0.28740955991755107,47.2009705881035,0.013460353103079026,-0.0490995291035069,False,0.29568744633762134,,79.74905278723733,37.488789237668165,69.433867171492,59.73863683164166,9.245960502692999,67.36474694589877,,50.0,,standard,,0.875,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.011373119,36.9
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,India,INR,4561135777970.0,41.826183,33.59699,1.04,5.8589296,8.028884,7.562,26.808,,,0.19214001,0.26173002,0.78541,0.135,0.157,0.16,6.675,,,,278804299776.0,52151001088.0,4295914684416.0,0.88,0.3516,16.5,0.93,11.0,1770249600.0,0.097,1902.9000244140625,1538.0094080385923,1901.0,1992.4688,1.53125,32.0,,,0.55611,0.29672,False,False,,3973800.0,2849028.0,0.4424814223841691,0.13458669054013717,0.11098125598946051,0.10464089151013556,,-0.0009984888274136017,0.19739455528092048,76.82377192369506,0.07615144241655725,0.11708219135178566,True,0.8320055900025007,,78.71449925261584,78.2660687593423,59.58985053499682,92.31250227530721,10.323159784560143,67.36474694589877,,50.0,,standard,,0.75,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.011127218,36.1
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,India,INR,3871605683379.0,19.024614,18.473755,1.78,5.451708,4.8534613,4.631,13.695,,,0.43890998,0.32182,0.55942,0.067,0.0,-0.001,0.507,,,,185599197184.0,3629700096.0,3696244293632.0,4.64,0.8825,14.35,3.75,6.5,1770163200.0,-0.024,427.2103252046928,287.0,309.0,359.1875,,32.0,,,0.27456,0.51783,False,False,,20340177.0,17781658.0,0.7299933738363941,0.007170835379940899,-0.02906520031421833,-0.22487489292120144,,-0.27670287497862733,0.19028476870663838,56.09100847627965,0.016296917489876606,-0.13982588145276875,False,0.5545887559305575,,82.03288490284007,29.147982062780272,38.04095361479591,96.63956258666853,11.310592459605028,67.36474694589877,,50.0,,standard,,0.75,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.0036182955,13.2
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,India,INR,3392952570090.0,41.490704,26.347113,1.22,4.709891,3.8333452,,,0.10593,0.05624,0.092259996,0.17024,0.5844,0.03,,0.453,29.432,0.746,0.331,18157574144.0,51199700992.0,237550895104.0,,0.67,0.2793,77.5,0.53,77.5,1753401600.0,0.489,13110.0,10325.0,11534.0,13720.538,1.4359,39.0,,,0.60593,0.22248,False,False,,361773.0,315394.0,0.4956568640747765,-0.029614672724213364,-0.11064846942709539,-0.0324637194866203,,-0.12021357742181538,0.22325884925881875,42.47740563530037,0.0020799196528948904,-0.04274173904130596,False,0.17625200833681595,,55.33682446958708,40.17937219730942,53.87514409860779,59.50295456673797,12.387791741472173,67.36474694589877,,50.0,,standard,,0.875,6,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.012120091,39.3
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,India,INR,3760367008397.6934,21.472868,14.485169,,1.9564022,2.0052023,2.639,9.101,,,0.12892,0.18428,0.45775002,0.08,-0.016,-0.016,118.127,,,,128116301824.0,1234561925120.0,4948780122112.0,2.87,0.4758,11.35,3.41,2.75,1770336000.0,0.315,414.3999938964844,313.0872779896664,387.79998779296875,427.1111,1.38462,27.0,,,0.53275,0.39408,False,False,,12637958.0,8581667.0,0.5744749826623903,-0.014735818649915133,0.05251723421049803,0.19433831178327554,,-0.0641892048631647,0.1794194238033329,29.798467193395,0.002994991509126077,0.11433889760440819,False,0.008978585459658815,,59.14798206278027,71.98804185351271,38.44918279494808,68.2893950826888,11.669658886894076,67.36474694589877,,50.0,,standard,,0.75,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.0077888314,25.2
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,India,INR,2500719601554.607,65.00374,52.07589,,12.765979,7.217182,7.164,42.431,,,0.11098,0.16554001,0.4292,0.037,-0.046,-0.046,17.609,,,,56484900864.0,35570900992.0,2482226593792.0,0.96,0.62450004,25.05,0.86,4.5,1763424000.0,0.284,2985.699951171875,2115.0,2608.60009765625,2675.3235,2.70588,34.0,,,0.52924,0.26735002,False,False,,1280848.0,1293847.0,0.6199254940851366,0.05868510456828324,0.09032396976227797,-0.05672931963430694,,-0.12630199272623321,0.23698754798954644,66.57584382092358,0.10151731579192447,0.030706764692530975,True,0.8277297001181895,,54.17040358744395,54.020926756352765,30.49652829595601,81.82703859251978,13.824057450628366,67.36474694589877,,50.0,,standard,,0.75,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0053097564,17.8
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,India,INR,1816601492940.0,73.35191,58.535175,,11.778941,17.612967,17.078,52.377,,,0.24035,0.29647,0.61654,0.123,-0.01,-0.01,0.584,,,,32610000896.0,900000000.0,1761452621824.0,0.44,0.3213,30.0,1.14,30.0,1753401600.0,0.222,7039.446635250951,5636.5,6843.0,6876.7,,30.0,,,0.52042997,0.28575,False,False,,292268.0,297912.0,0.958871439727305,0.08731230634781917,0.10808841389361179,0.04641027601498582,,-0.027906545134843252,0.2222089197665717,68.6734693877551,0.08637671219828169,0.08625772071604443,True,0.8347142063254551,,77.66816143497758,72.25710014947684,43.90587380582125,90.91348309819068,14.991023339317774,67.36474694589877,,50.0,,standard,,0.75,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.011517463,37.3
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,India,INR,1889887708458.0,35.33077,29.933006,,8.555664,8.425137,8.38,36.062,,,0.23883,0.22009,0.43028,0.229,0.213,0.214,2.018,,,,48704499712.0,4457800192.0,1879844585472.0,1.0,0.35900003,70.0,0.45,70.0,1754006400.0,0.3,8230.0,5152.687234561904,6889.5,7807.727,2.23529,33.0,,,0.49866,0.27113,False,False,,595407.0,455128.0,0.5551884764647339,-0.04172751929897767,-0.11343456440612532,0.0015263846489315114,,-0.16287970838396115,0.24971315543268072,41.20772946859903,-0.02811751462161538,-0.011101035143497917,False,-0.031420154785870624,,67.17488789237667,37.937219730941706,67.86210191938882,84.63132369926892,14.811490125673249,67.36474694589877,,50.0,,standard,,0.75,5,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.021672852,65.8
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,India,INR,1990605422977.5,44.076576,26.055376,,1.9987432,1.1807905,2.619,13.196,,,0.026719999,0.15687001,0.56264,0.274,0.141,0.153,126.634,,,,254070898688.0,2054033899520.0,4416083591168.0,0.34,0.15,10.0,0.36,10.0,1754956800.0,0.288,3007.300048828125,2501.8985572093397,2935.5,3366.4546,,11.0,,,0.47864,0.25952998,False,False,,1013467.0,900429.0,0.7123994745046179,0.07902959014886979,0.000988850251375073,0.06074297303901899,,-0.023875252772367683,0.21104616449789704,71.42456333869771,0.06974574253702093,0.05170824615925107,True,0.7244717323673691,,47.473841554559044,66.24813153961135,64.91871051610603,65.37000011583382,14.631956912028727,67.36474694589877,,50.0,,standard,,0.75,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0012648084,9.0
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,India,INR,2349526066458.4316,14.538536,11.939773,,1.729533,0.8977902,1.106,8.498,,,0.06143,0.0868,0.31829,0.139,-0.451,-0.451,57.571,,,,252580003840.0,776500019200.0,2893889929216.0,0.47,0.0692,5.0,0.63,5.0,1754611200.0,0.818,1105.0,613.5008869488823,1050.699951171875,1005.2692,2.53846,26.0,,,0.36443,0.37129003,False,False,,6200611.0,4575638.0,0.722664965363312,0.011260780723652442,0.08773739623565469,0.32263333192475097,,-0.049140315681561075,0.2638974641782728,45.008437520009416,0.06772156788576145,0.22159311120147906,False,0.487265916324136,,34.20029895366218,78.9237668161435,28.453605784110135,55.35321869094543,14.093357271095153,67.36474694589877,,50.0,,commodity,,0.75,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.012850237,42.1
MQG.AX,Macquarie Group Limited,Financial Services,Capital Markets,Australia,AUD,90158293231.39214,24.361483,19.263329,0.8,2.5029361,5.0676346,9.585,,0.112069994,0.00848,0.21123,0.28361,0.0,0.058,0.061,0.027,,,,,95800999936.0,194255994880.0,170518347776.0,3.43,0.6699,6.7,3.31,4.2,1763337600.0,0.879,245.17712978454153,184.07200965178643,236.5500030517578,240.0323,2.15385,13.0,,,0.08745,0.37018,False,False,,893037.0,857525.0,1.9325640924485015,0.0034647518605395167,0.10921676016546811,0.1902432481466152,0.1731410030406615,-0.03518732248952061,0.2449295655209048,62.846770863945565,0.09224977178046534,0.12920340343708037,False,0.715164358487145,,42.837307820593594,73.78702015473316,40.88266106884837,59.52228477248583,41.92100538599641,67.36474694589877,,50.0,,holding,,0.875,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.013638728,44.2
ANZ.AX,ANZ Group Holdings Limited,Financial Services,Banks - Diversified,Australia,AUD,105566727574.9409,17.796955,13.698898,2.13,1.4857192,4.9064293,4.375,,0.082440004,0.00454,0.27417,0.48801,0.0,-0.021,0.007,0.002,,,,,284675014656.0,272083992576.0,94130380800.0,4.73,0.84139997,1.66,5.52,0.83,1778457600.0,0.574,40.07502154105189,26.640122408169127,35.060001373291016,36.2024,2.57143,14.0,,,0.00013,0.38769,False,False,,5062166.0,5913629.0,0.6209802983418241,-0.05408152826227597,-0.09489707457591501,-0.02898670615475829,0.27441848082198805,-0.1251407978065241,0.20907872907480857,48.829969858814735,-0.02796773889472981,0.006983745574140832,False,0.315211689824986,,44.33385714103203,49.227689351007726,28.038661529016384,77.52670796969787,38.689407540394974,67.36474694589877,,50.0,,standard,,0.875,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.02200319,66.3
WBC.AX,Westpac Banking Corporation,Financial Services,Banks - Diversified,Australia,AUD,121946338234.92896,17.591133,16.21597,1.25,1.675739,5.47655,11.14,,0.09803,0.00619,0.31495002,0.50433,0.0,0.015,0.054,0.056,,,,,132742995968.0,258104000512.0,248061280256.0,4.31,0.7541,1.54,4.97,0.77,1778198400.0,0.751,42.47209761283912,29.868922527411424,35.709999084472656,34.15469,4.0,14.0,,,0.00087,0.36294997,False,False,,5284359.0,6203277.0,0.8019561792373547,-0.08323927745893722,-0.10310510351287172,-0.07649837050804531,0.178857151708268,-0.15921272808344444,0.2122319423820577,33.91083692527917,-0.08353038639139199,-0.058847884909590475,False,0.10315727751731353,,47.144950151336886,41.90644557236486,35.92468538792483,70.02179330612894,36.2657091561939,67.36474694589877,,50.0,,standard,,0.875,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0201172,61.7
NAB.AX,National Australia Bank Limited,Financial Services,Banks - Diversified,Australia,AUD,111187686265.7547,18.16,14.602942,2.34,1.8359196,5.4053326,10.588,,0.09908,0.0055,0.29665002,0.5247,0.0,,,,,,,,186704003072.0,292010000384.0,217793953792.0,4.65,0.85,1.7,4.56,0.85,1778112000.0,0.731,48.39997655664054,35.41658373790548,36.31999969482422,38.64854,3.42857,14.0,,,0.00026,0.41829,False,False,,5687283.0,7199286.0,0.717822377677928,-0.12789766259789326,-0.18515697444787105,-0.12066459941399621,0.017240393794462516,-0.24958641968926598,0.2125905486658316,26.520619604224095,-0.12514684487397632,-0.12598383584119788,False,0.04306597770502639,,46.802800215492155,28.45562509239639,,70.48620419186052,37.881508078994614,67.36474694589877,,50.0,,standard,,0.75,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.021579433,65.6
GMG.AX,GOOD GROUP STAPLED [GMG],Real Estate,REIT - Diversified,Australia,AUD,,35.857143,21.054398,2.72,2.5931985,,21.087,36.429,0.07929,0.03874,0.54548,0.55902,0.82268,-0.159,-0.034,0.031,17.598,2.913,2.375,3391737600.0,2963399936.0,4179800064.0,65382006784.0,0.96,0.35759997,0.3,1.21,0.15,1767052800.0,1.021,37.131314258752575,24.559999465942383,30.1200008392334,34.46154,1.46154,13.0,,,0.02574,0.59426,False,False,,3943976.0,3612726.0,1.0621850858374313,0.025187260027392355,-0.03461538132360942,0.012883195664696645,-0.055977135734071704,-0.18882481160403508,0.26625920549974946,61.380623305268706,0.07149721009465781,-0.0223362877162131,False,0.5013985789248239,57.86816140114158,71.64618868219902,42.238703001034835,23.104183460791017,65.56252328223664,,67.36474694589877,77.78925619834712,50.0,,standard,,1.0,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.011703149,37.8
D05.SI,DBS Group Holdings Ltd,Financial Services,Banks - Regional,Singapore,SGD,172386308085.75,15.861619,14.584434,3.364,2.5035028,7.7348375,12.744,,,,0.49203998,0.60021,0.0,0.032,,0.011,,,,,70002999296.0,183164993536.0,284032008192.0,5.38,0.79800004,3.24,4.51,0.81,1778457600.0,0.267,60.779998779296875,40.6568974103973,60.75,59.69938,2.0625,16.0,,,0.00604,0.52214,False,False,,5616537.0,5816301.0,0.6583032007227307,0.07504907007847161,0.08135925250550602,0.15257220073883615,0.44842201767274714,-0.0004935633415493745,0.13890382114589558,91.97254812751741,0.07725749948272154,0.13930349398196884,True,0.966313215614087,,65.76980568011959,79.34312324446854,34.48628054573785,94.24401056404452,30.430879712746854,67.36474694589877,,50.0,,standard,,0.75,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.017589452,55.3
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,103359043293.1238,13.951515,12.832735,2.9056,1.720607,7.321083,5.217,,,,0.53216,0.58333,0.0,0.049,,0.048,,,,,75255996416.0,44814000128.0,73660620800.0,3.66,0.4967,0.84,4.73,0.58,1776902400.0,0.179,23.06999969482422,15.02501440123816,23.020000457763672,22.84625,2.1875,16.0,,,0.28120002,0.16524,False,False,,6873076.0,7444240.0,0.6420795812200647,0.042657332568373674,0.08478483813762772,0.26616379366869314,0.4933600895884154,-0.002167283819763721,0.13347667613353342,81.98193863672878,0.06860317057877707,0.2182729961956733,True,0.9728100855115421,,65.82959641255606,83.44084166954123,40.76169573974841,96.55241314945542,39.67684021543986,67.36474694589877,,50.0,,standard,,0.75,2,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.018504063,58.7
U11.SI,United Overseas Bank Limited,Financial Services,Banks - Regional,Singapore,SGD,61325836546.22665,13.6,10.3544035,0.9773,1.274059,5.278519,3.659,,0.09151,,0.39843,0.52656,0.0,-0.044,,-0.036,,,,,78316003328.0,56228999168.0,42510274560.0,3.81,0.6436,1.42,4.63,0.71,1776988800.0,0.366,38.73997116088867,32.61022795121959,37.400001525878906,38.51714,2.66667,14.0,,,0.21744,0.25454,False,False,,3159001.0,3315120.0,0.4792175019451321,0.016357720445351998,-0.03409975006672206,0.11829153298047679,0.11083029930439592,-0.034588813436252086,0.12213091484107148,82.89475445382875,0.03055803936634316,0.06204509288368443,True,0.8900039817465817,,56.360239162929744,62.845069728477796,21.000867758649083,90.45823032397065,49.820466786355475,67.36474694589877,,50.0,,standard,,0.875,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.018009448,57.2
Z74.SI,Singapore Telecommunications Limited,Communication Services,Telecom Services,Singapore,SGD,80275261691.25859,13.162162,24.183136,1.5633,3.0842304,5.694048,6.225,25.425,,,0.47967,0.09883001,0.25530002,0.009,,0.434,41.804,,,,3364800000.0,11389299712.0,87766695936.0,2.72,0.3325,0.13,3.47,0.082,1763596800.0,0.262,5.269999980926514,3.594560470649546,4.869999885559082,5.40933,,15.0,,,0.05668,0.70543,False,False,,30178135.0,35121864.0,0.4831380849323827,0.008281565731855123,-0.026000022888183594,0.025585692553748096,0.3334890552272616,-0.07590134664423809,0.2054201474862943,67.10527389004997,-0.0006566775263985303,0.0702208968748883,True,0.8666076002470836,,53.064275037369214,61.472921697136954,49.67300700540925,79.80070170474289,44.254937163375224,67.36474694589877,,50.0,,standard,,0.875,2,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.0178722,56.4
TD.TO,The Toronto-Dominion Bank,Financial Services,Banks - Diversified,Canada,CAD,247487446488.56403,12.008097,14.245589,0.91,2.0241313,3.7688076,1.893,,0.17815,0.01039,0.33021998,0.35887,0.0,0.211,0.513,0.448,,,,,654254997504.0,528488988672.0,124917448704.0,2.91,0.3425,4.32,4.18,1.08,1775692800.0,0.87,149.0800018310547,86.18171552521308,148.3000030517578,143.89285,2.0,14.0,4.32,,0.00044,0.55092,False,False,,5603236.0,4887300.0,1.1561554885884162,0.040847890923215724,0.15043652480892722,0.31953546705315516,,-0.005232081900433672,0.148929313412075,61.818167631320684,0.0794693782796354,0.22356125634080026,False,0.8741106959645766,,52.31104287497819,87.38415545590435,77.26922929169245,72.5681102870362,26.122082585278278,67.36474694589877,,50.0,,standard,,0.75,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.005903087,19.5
